step,ing_min,ing_max,ing_mean,ing_p99,ing_stddev,ing_max_mean,qry_min,qry_max,qry_mean,qry_p99,qry_stddev,qry_max_mean,ing_moves,qry_moves,ing_churn,catchup_count,catchup_load
2539,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2540,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,2,0.000000,0,0.0000
2541,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
2542,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
2543,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
2544,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
2545,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2546,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2547,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2548,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2549,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2550,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,2,0.000000,0,0.0000
2551,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
2552,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
2553,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
2554,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
2555,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2556,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2557,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2558,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2559,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2560,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,2,0.000000,0,0.0000
2561,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
2562,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
2563,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
2564,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
2565,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2566,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2567,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2568,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2569,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2570,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,2,0.000000,0,0.0000
2571,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
2572,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
2573,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
2574,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
2575,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2576,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2577,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2578,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2579,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2580,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,2,0.000000,0,0.0000
2581,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
2582,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
2583,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
2584,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
2585,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2586,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2587,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2588,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2589,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2590,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,2,0.000000,0,0.0000
2591,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
2592,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
2593,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
2594,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
2595,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2596,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2597,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2598,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2599,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2600,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,2,0.000000,0,0.0000
2601,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
2602,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
2603,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
2604,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
2605,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2606,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2607,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2608,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2609,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2610,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,2,0.000000,0,0.0000
2611,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
2612,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
2613,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
2614,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
2615,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2616,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2617,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2618,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2619,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2620,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,2,0.000000,0,0.0000
2621,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
2622,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
2623,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
2624,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
2625,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2626,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2627,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2628,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2629,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2630,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,2,0.000000,0,0.0000
2631,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
2632,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
2633,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
2634,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
2635,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2636,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2637,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2638,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2639,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2640,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,2,0.000000,0,0.0000
2641,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
2642,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
2643,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
2644,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
2645,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2646,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2647,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2648,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2649,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2650,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,2,0.000000,0,0.0000
2651,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
2652,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
2653,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
2654,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
2655,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2656,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2657,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2658,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2659,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2660,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,2,0.000000,0,0.0000
2661,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
2662,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
2663,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
2664,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
2665,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2666,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2667,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2668,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2669,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2670,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,2,0.000000,0,0.0000
2671,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
2672,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
2673,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
2674,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
2675,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2676,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2677,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2678,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2679,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2680,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,2,0.000000,0,0.0000
2681,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
2682,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
2683,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
2684,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
2685,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2686,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2687,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2688,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2689,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2690,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,2,0.000000,0,0.0000
2691,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
2692,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
2693,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
2694,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
2695,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2696,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2697,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2698,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2699,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2700,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,2,0.000000,0,0.0000
2701,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
2702,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
2703,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
2704,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
2705,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2706,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2707,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2708,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2709,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,0,0.000000,0,0.0000
2710,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0000,4.5575,2.8495,4.5575,0.8824,1.7080,0,2,0.000000,0,0.0000
2711,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
2712,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
2713,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,1.8750,4.5575,2.8750,4.5575,0.8275,1.6825,0,0,0.000000,2,2.0341
